,Unnamed: 0,First,Last,Year,Tm,Pos,Age,Player,Targets,Receptions,RecYards,RecTD,Ctch%,RushAtt,RushYards,RushTD,Fumbles,Experience,FantasyPoints,TeamPPG,teamOPPG,TeamYPG,TeamPassPct
1009,1009,Seth,Roberts,2016,Las Vegas,WR,25.0,Seth Roberts,55.0,32.0,480.0,5.0,58.2,0.0,0.0,0.0,0.0,2.0,107.7,22.4,24.9,333.5,63.33
1010,1010,Brandin,Cooks,2022,Houston,WR,28.0,Brandin Cooks,129.2127659574468,87.12765957446808,1073.063829787234,6.0,67.4872340425532,1.3617021276595744,14.297872340425531,0.0,0.0,9.0,145.6,16.5,26.6,278.1,58.42
1011,1011,Andre,Roberts,2013,Arizona,WR,25.0,Andre Roberts,108.43478260869566,59.47826086956522,698.8260869565217,3.9565217391304346,54.67391304347826,3.652173913043478,28.30434782608696,0.0,1.0,4.0,102.1,15.6,22.3,263.1,65.39
1012,1012,Shaun,McDonald,2005,LA Rams,WR,24.0,Shaun McDonald,58.6,31.6,407.6,2.4,53.04,3.6,1.4,0.0,3.4,3.0,99.0,20.2,25.5,367.2,62.4
1013,1013,Deion,Branch,2009,Seattle,WR,30.0,Deion Branch,69.5925925925926,37.74074074074074,513.4444444444445,4.0,53.57037037037038,0.0,0.0,0.0,0.0,8.0,99.9,18.4,24.5,274.1,55.02
1014,1014,Samie,Parker,2006,Kansas City,WR,25.0,Samie Parker,51.57142857142857,32.142857142857146,476.4285714285714,2.7142857142857144,63.114285714285714,0.0,0.0,0.0,1.7142857142857142,3.0,103.8,25.2,20.3,387.0,50.9
1015,1015,Dezmon,Briscoe,2011,Tampa Bay,WR,22.0,Dezmon Briscoe,7.0,6.0,93.0,1.0,85.7,0.0,0.0,0.0,0.0,2.0,109.7,21.3,19.9,335.1,54.87
1016,1016,Chris,Hogan,2014,Buffalo,WR,27.0,Chris Hogan,17.0,10.0,83.0,0.0,58.8,0.0,0.0,0.0,0.0,2.0,103.6,21.2,24.3,338.1,51.08
1017,1017,Michael,Jenkins,2010,Atlanta,WR,28.0,Michael Jenkins,86.8695652173913,50.0,684.3913043478261,1.6956521739130437,57.72173913043478,0.0,0.0,0.0,0.0,7.0,103.5,22.7,20.3,340.4,56.97
1018,1018,Adam,Thielen,2019,Minnesota,WR,29.0,Adam Thielen,149.33333333333334,105.66666666666669,1340.6666666666667,7.333333333333333,70.63333333333334,3.6666666666666665,23.666666666666668,0.0,1.6666666666666667,6.0,114.4,22.5,21.3,345.6,64.41
1019,1019,Chris,Hogan,2017,New England,WR,30.0,Chris Hogan,58.34782608695652,37.30434782608695,600.0,3.3043478260869565,63.93478260869565,2.3043478260869565,7.260869565217392,0.0,0.6521739130434783,5.0,109.6,28.7,16.4,396.5,56.41
1020,1020,Demaryius,Thomas,2011,Denver,WR,24.0,Demaryius Thomas,39.0,22.0,283.0,2.0,56.4,2.0,1.0,0.0,3.0,2.0,111.6,21.5,29.4,348.9,60.9
1021,1021,Marcus,Robinson,2005,Minnesota,WR,30.0,Marcus Robinson,73.57446808510639,41.8936170212766,591.2553191489362,7.361702127659575,56.46808510638298,0.0,0.0,0.0,0.6808510638297872,8.0,112.5,25.0,24.4,394.9,61.02
1022,1022,Kevin,Walter,2011,Houston,WR,30.0,Kevin Walter,76.95652173913044,51.60869565217392,617.9565217391304,4.086956521739131,67.42173913043477,1.2173913043478262,7.913043478260869,0.0,0.0,9.0,104.4,24.4,26.7,386.6,58.89
1023,1023,Dennis,Northcutt,2005,Cleveland,WR,28.0,Dennis Northcutt,93.6808510638298,57.234042553191486,781.4255319148937,2.0,61.11702127659574,9.27659574468085,39.42553191489362,0.0,2.0,6.0,101.4,17.3,24.4,278.9,52.33
1024,1024,Jakobi,Meyers,2020,New England,WR,24.0,Jakobi Meyers,41.0,26.0,359.0,0.0,63.4,0.0,0.0,0.0,0.0,2.0,143.0,25.5,14.4,351.2,59.36
