,First,Last,Year,Tm,Pos,Age,Player,Targets,Receptions,RecYards,RecTD,Ctch%,RushAtt,RushYards,RushTD,Fumbles,Experience,FantasyPoints
348,Jared,Cook,2021,LAC,TE,34.0,Jared Cook,61.59090909090909,38.90909090909091,567.9545454545455,7.636363636363637,63.13181818181818,0.0,0.0,0.0,0.6818181818181818,13.0,132.0
349,Tony,Scheffler,2010,DET,TE,27.0,Tony Scheffler,53.325581395348834,33.72093023255814,485.2325581395349,2.302325581395349,63.08837209302326,0.3023255813953488,-0.3023255813953488,0.0,0.3023255813953488,5.0,86.8
350,Rob,Housler,2012,ARI,TE,24.0,Rob Housler,26.0,12.0,133.0,0.0,46.20000000000001,0.0,0.0,0.0,1.0,2.0,86.7
351,Zach,Miller,2012,SEA,TE,27.0,Zach Miller,60.0,36.66666666666666,383.6666666666667,1.6666666666666667,59.6,0.0,0.0,0.0,0.3333333333333333,6.0,93.6
352,Tyler,Conklin,2022,NYJ,TE,27.0,Tyler Conklin,67.48,47.56,465.32,2.36,71.05999999999999,0.0,0.0,0.0,1.0,5.0,131.5
353,George,Wrighster,2006,JAX,TE,25.0,George Wrighster,22.0,12.666666666666666,114.33333333333331,1.8888888888888888,58.15555555555555,0.0,0.0,0.0,0.1111111111111111,4.0,92.3
354,Crockett,Gillmore,2015,BAL,TE,24.0,Crockett Gillmore,15.0,10.0,121.0,1.0,66.7,0.0,0.0,0.0,0.0,2.0,98.2
355,Visanthe,Shiancoe,2011,MIN,TE,31.0,Visanthe Shiancoe,79.0,50.0,542.0,5.0,63.3,0.0,0.0,0.0,0.0,9.0,94.9
356,Ryan,Griffin,2019,NYJ,TE,29.0,Ryan Griffin,39.6,21.8,275.6,0.2,54.63999999999999,0.0,0.0,0.0,0.0,7.0,96.0
357,Jesse,James,2016,PIT,TE,22.0,Jesse James,11.0,8.0,56.0,1.0,72.7,0.0,0.0,0.0,0.0,2.0,90.8
358,Rob,Housler,2013,ARI,TE,25.0,Rob Housler,56.0,35.57142857142857,335.85714285714283,0.0,60.48571428571429,0.0,0.0,0.0,0.2857142857142857,3.0,90.4
359,Ben,Watson,2009,NWE,TE,29.0,Ben Watson,47.6,26.2,263.0,3.2,54.80999999999999,0.3,3.3,0.0,1.0,6.0,99.4
360,C.J.,Uzomah,2021,CIN,TE,28.0,C.J. Uzomah,34.2,23.2,211.0,1.8,68.53999999999999,0.0,0.0,0.0,0.0,7.0,128.0
361,Tyler,Higbee,2020,LAR,TE,27.0,Tyler Higbee,69.8695652173913,53.34782608695652,580.2608695652174,2.652173913043478,75.1,0.0,0.0,0.0,0.3478260869565217,5.0,128.0
362,Marcedes,Lewis,2009,JAX,TE,25.0,Marcedes Lewis,68.33333333333333,39.66666666666666,456.3333333333333,2.0,58.56666666666666,0.0,0.0,0.0,0.0,4.0,95.8
363,Tyler,Eifert,2016,CIN,TE,26.0,Tyler Eifert,71.37037037037037,50.18518518518518,593.5925925925926,12.51851851851852,71.39999999999999,0.0,0.0,0.0,0.0,4.0,98.4
364,Joel,Dreessen,2011,HOU,TE,29.0,Joel Dreessen,49.66666666666666,32.666666666666664,452.0,3.0,65.89999999999999,0.0,0.0,0.0,0.6666666666666666,6.0,99.3
365,Cameron,Brate,2019,TAM,TE,28.0,Cameron Brate,58.333333333333336,36.0,389.6666666666667,6.0,61.56666666666666,0.0,0.0,0.0,1.0,6.0,91.1
366,Ben,Watson,2011,CLE,TE,31.0,Ben Watson,81.66666666666667,55.0,643.3333333333334,3.6666666666666665,68.03333333333335,0.6666666666666666,-0.6666666666666666,0.0,0.0,8.0,90.0
367,Jared,Cook,2020,NOR,TE,33.0,Jared Cook,78.0909090909091,52.09090909090909,774.4545454545455,7.909090909090909,66.60000000000001,0.0,0.0,0.0,0.0,12.0,127.0
368,Daniel,Graham,2008,DEN,TE,30.0,Daniel Graham,33.285714285714285,23.142857142857142,242.8571428571429,2.0,69.58571428571429,0.0,0.0,0.0,0.2857142857142857,7.0,94.9
369,Gerald,Everett,2019,LAR,TE,25.0,Gerald Everett,44.0,27.33333333333333,294.6666666666667,2.6666666666666665,60.66666666666666,1.6666666666666667,15.0,0.0,0.3333333333333333,3.0,89.8
370,Dallas,Clark,2010,IND,TE,31.0,Dallas Clark,124.70212765957449,92.65957446808513,1023.6595744680852,8.72340425531915,74.17872340425532,1.3617021276595744,7.48936170212766,0.0,1.319148936170213,8.0,89.7
371,Jordan,Cameron,2015,MIA,TE,27.0,Jordan Cameron,78.0,48.0,635.2857142857143,4.142857142857143,57.62857142857143,0.0,0.0,0.0,0.4285714285714285,5.0,91.6
372,Todd,Heap,2008,BAL,TE,28.0,Todd Heap,80.85714285714286,51.57142857142857,539.5714285714286,3.857142857142857,64.91428571428571,0.0,0.0,0.0,0.0,8.0,91.3
373,Jordan,Akins,2019,HOU,TE,27.0,Jordan Akins,25.0,17.0,225.0,0.0,68.0,0.0,0.0,0.0,0.0,2.0,89.8
374,Bo,Scaife,2010,TEN,TE,29.0,Bo Scaife,75.0909090909091,49.72727272727273,484.0,1.3636363636363635,66.0090909090909,0.0,0.0,0.0,1.0,6.0,89.8
375,Marcedes,Lewis,2007,JAX,TE,23.0,Marcedes Lewis,21.0,13.0,126.0,1.0,61.9,0.0,0.0,0.0,0.0,2.0,88.1
376,Jermaine,Gresham,2016,ARI,TE,28.0,Jermaine Gresham,47.66666666666666,32.666666666666664,302.0,2.333333333333333,63.7,0.0,0.0,0.0,1.0,7.0,88.1
377,George,Kittle,2020,SFO,TE,27.0,George Kittle,117.54545454545456,86.0909090909091,1170.8181818181818,5.0,74.05454545454546,3.5454545454545454,17.636363636363637,0.0,0.6363636363636364,4.0,125.0
378,Desmond,Clark,2008,CHI,TE,31.0,Desmond Clark,71.33333333333333,44.333333333333336,572.0,4.666666666666667,62.56666666666666,0.0,0.0,0.0,0.6666666666666666,10.0,83.7
379,Evan,Moore,2011,CLE,TE,26.0,Evan Moore,25.48275862068965,15.310344827586206,293.7241379310345,0.8275862068965517,59.89655172413793,0.0,0.0,0.0,0.8275862068965517,3.0,90.4
380,Ben,Watson,2005,NWE,TE,25.0,Ben Watson,4.0,2.0,16.0,0.0,50.0,0.0,0.0,0.0,0.0,2.0,95.1
381,Jared,Cook,2015,STL,TE,28.0,Jared Cook,94.33333333333331,51.66666666666666,646.3333333333334,3.6666666666666665,55.0,0.6666666666666666,0.0,0.0,0.3333333333333333,7.0,85.1
382,Marcedes,Lewis,2011,JAX,TE,27.0,Marcedes Lewis,79.42553191489361,49.70212765957447,641.9148936170212,7.446808510638298,61.68936170212766,0.0,0.0,0.0,1.680851063829787,6.0,85.0
383,Jerramy,Stevens,2008,TAM,TE,29.0,Jerramy Stevens,28.24390243902439,19.07317073170732,200.26829268292684,4.0,74.99512195121952,0.0,0.0,0.0,0.2682926829268293,7.0,87.7
384,Tony,Scheffler,2011,DET,TE,28.0,Tony Scheffler,64.66666666666667,40.333333333333336,390.6666666666667,1.3333333333333333,62.333333333333336,0.0,0.0,0.0,0.6666666666666666,6.0,97.2
385,Cameron,Brate,2018,TAM,TE,27.0,Cameron Brate,78.27659574468085,50.87234042553192,613.0212765957447,6.638297872340425,64.88510638297872,0.0,0.0,0.0,1.0,5.0,92.9
386,Noah,Fant,2022,SEA,TE,24.0,Noah Fant,90.95744680851064,66.08510638297872,670.9574468085107,3.6808510638297873,72.7595744680851,0.0,0.0,0.0,0.0,4.0,122.6
387,Ben,Watson,2018,NOR,TE,38.0,Ben Watson,79.0,61.0,522.0,4.0,77.2,0.0,0.0,0.0,1.0,14.0,87.0
388,Rob,Gronkowski,2016,NWE,TE,27.0,Rob Gronkowski,123.66666666666669,75.33333333333333,1158.6666666666667,11.333333333333334,60.86666666666667,0.0,0.0,0.0,0.0,7.0,97.0
389,L.J.,Smith,2008,PHI,TE,28.0,L.J. Smith,57.22222222222222,34.44444444444444,402.6666666666667,2.7777777777777777,58.08888888888888,0.0,0.0,0.0,0.5555555555555556,6.0,84.8
390,Vance,McDonald,2019,PIT,TE,29.0,Vance McDonald,60.0,41.0,504.5,3.25,66.625,0.0,0.0,0.0,1.5,7.0,83.5
391,Cole,Kmet,2021,CHI,TE,22.0,Cole Kmet,44.0,28.0,243.0,2.0,63.6,1.0,-3.0,0.0,1.0,2.0,121.0
392,Dallas,Clark,2006,IND,TE,27.0,Dallas Clark,47.66666666666666,33.0,466.3333333333333,4.333333333333333,68.83333333333333,0.0,0.0,0.0,0.6666666666666666,4.0,90.7
393,Alex,Smith,2007,TAM,TE,25.0,Alex Smith,55.90909090909091,37.18181818181818,292.54545454545456,2.636363636363636,66.43636363636364,0.0,0.0,0.0,0.6363636363636364,3.0,88.5
394,Clive,Walford,2016,OAK,TE,25.0,Clive Walford,50.0,28.0,329.0,3.0,56.0,0.0,0.0,0.0,0.0,2.0,86.9
395,James,Casey,2012,HOU,TE,28.0,James Casey,20.363636363636363,14.363636363636363,201.0909090909091,0.6363636363636364,68.49090909090908,0.6363636363636364,7.0,0.0,0.0,4.0,85.6
396,Gerald,Everett,2021,SEA,TE,27.0,Gerald Everett,61.422222222222224,39.84444444444444,414.4,1.288888888888889,64.82888888888888,1.0,1.4222222222222225,0.7111111111111111,0.7111111111111111,5.0,118.0
397,O.J.,Howard,2019,TAM,TE,25.0,O.J. Howard,44.294117647058826,30.705882352941178,510.2352941176471,5.411764705882353,69.11176470588236,0.0,0.0,0.0,1.2352941176470589,3.0,83.9
398,Gerald,Everett,2018,LAR,TE,24.0,Gerald Everett,32.0,16.0,244.0,2.0,50.0,1.0,13.0,0.0,1.0,2.0,84.6
399,Eric,Ebron,2019,IND,TE,26.0,Eric Ebron,102.0,61.66666666666666,691.3333333333334,10.0,60.53333333333333,2.0,-5.333333333333333,0.6666666666666666,1.0,6.0,86.5
400,Tony,Moeaki,2012,KAN,TE,25.0,Tony Moeaki,73.0,47.0,556.0,3.0,64.4,0.0,0.0,0.0,0.0,2.0,84.3
401,Jordan,Akins,2022,HOU,TE,30.0,Jordan Akins,38.333333333333336,28.33333333333333,277.0,0.3333333333333333,73.63333333333333,1.0,3.333333333333333,0.0,1.3333333333333333,5.0,116.5
402,Blake,Jarwin,2019,DAL,TE,25.0,Blake Jarwin,34.90909090909091,26.181818181818183,297.6969696969697,2.909090909090909,72.72727272727273,0.0,0.0,0.0,0.0,3.0,85.5
403,Dallas,Goedert,2020,PHI,TE,25.0,Dallas Goedert,72.04347826086956,49.30434782608695,512.0434782608696,4.652173913043479,69.58695652173913,0.0,0.0,0.0,1.3043478260869563,3.0,116.0
404,Chris,Baker,2006,NYJ,TE,27.0,Chris Baker,27.0,18.0,225.5,2.5,67.05,0.0,0.0,0.0,1.0,5.0,85.0
405,Jeff,Cumberland,2013,NYJ,TE,26.0,Jeff Cumberland,48.63636363636363,26.545454545454547,329.54545454545456,2.727272727272727,53.36363636363637,0.0,0.0,0.0,0.0,4.0,89.8
406,Tony,Scheffler,2009,DEN,TE,26.0,Tony Scheffler,62.523809523809526,43.42857142857143,608.4285714285714,3.761904761904762,69.33333333333333,0.6190476190476191,-0.6190476190476191,0.0,1.0,4.0,84.6
407,Zachary,Hilton,2005,NOR,TE,25.0,Zachary Hilton,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,80.6
408,Zach,Ertz,2022,ARI,TE,31.0,Zach Ertz,102.22222222222224,64.71111111111111,658.3777777777777,4.022222222222222,62.16444444444444,0.7555555555555555,3.022222222222222,0.0,0.0,10.0,115.6
409,Vernon,Davis,2015,DEN,TE,31.0,Vernon Davis,61.86046511627907,35.06976744186046,456.04651162790697,5.837209302325581,55.45348837209303,0.6511627906976745,2.604651162790698,0.0,0.3488372093023256,10.0,115.5
410,Jesse,James,2018,PIT,TE,24.0,Jesse James,62.0,41.66666666666666,360.6666666666667,3.0,67.2,0.0,0.0,0.0,0.0,4.0,84.3
411,Dallas,Clark,2013,BAL,TE,34.0,Dallas Clark,72.44186046511628,43.674418604651166,413.7674418604651,3.488372093023256,60.039534883720926,0.0,0.0,0.0,0.2558139534883721,11.0,83.3
412,Austin,Hooper,2020,CLE,TE,26.0,Austin Hooper,93.57142857142856,73.47619047619048,738.6190476190476,5.238095238095238,78.5952380952381,0.0,0.0,0.0,0.0,5.0,114.0
413,Lance,Kendricks,2013,STL,TE,25.0,Lance Kendricks,62.08510638297872,37.53191489361702,465.7021276595744,2.723404255319149,60.078723404255314,0.3191489361702128,-2.5531914893617023,0.0,1.0,3.0,81.8
414,Dallas,Clark,2011,IND,TE,32.0,Dallas Clark,98.71428571428572,73.0,780.7142857142857,7.0,72.88571428571429,1.1428571428571428,6.285714285714286,0.0,0.5714285714285714,9.0,79.2
415,Kellen,Winslow,2013,NYJ,TE,30.0,Kellen Winslow,109.55555555555556,66.77777777777777,679.5555555555555,1.7777777777777777,59.77777777777778,0.0,0.0,0.0,1.7777777777777777,9.0,81.8
416,Trey,Burton,2016,PHI,TE,25.0,Trey Burton,2.723404255319149,2.042553191489361,36.765957446808514,0.0,51.06382978723404,1.5957446808510638,3.191489361702128,0.0,0.0,3.0,75.7
417,Bo,Scaife,2006,TEN,TE,25.0,Bo Scaife,56.0,37.0,273.0,2.0,66.1,0.0,0.0,0.0,0.0,2.0,83.3
418,Julius,Thomas,2016,JAX,TE,28.0,Julius Thomas,73.67567567567568,44.94594594594594,466.94594594594594,7.45945945945946,61.68108108108108,0.0,0.0,0.0,0.3513513513513513,6.0,82.1
419,Robert,Tonyan,2022,GNB,TE,28.0,Robert Tonyan,44.0,35.0,395.0,6.5,75.1,0.0,0.0,0.0,0.0,5.0,112.0
420,Jeff,Cumberland,2012,NYJ,TE,25.0,Jeff Cumberland,4.571428571428571,1.8571428571428568,30.428571428571427,0.0,41.42857142857143,0.0,0.0,0.0,0.0,3.0,82.9
421,Brent,Celek,2015,PHI,TE,30.0,Brent Celek,51.0,32.0,394.0,2.6666666666666665,62.70000000000001,0.0,0.0,0.0,1.0,9.0,84.8
422,Vance,McDonald,2016,SFO,TE,26.0,Vance McDonald,37.55555555555556,23.77777777777778,260.22222222222223,2.333333333333333,56.26666666666667,0.0,0.0,0.0,1.7777777777777777,4.0,87.1
423,Alex,Smith,2006,TAM,TE,24.0,Alex Smith,61.0,41.0,367.0,2.0,67.2,0.0,0.0,0.0,0.0,2.0,76.0
424,Kevin,Boss,2011,OAK,TE,27.0,Kevin Boss,69.66666666666667,37.333333333333336,543.0,5.0,53.63333333333333,0.3333333333333333,5.333333333333333,0.0,0.6666666666666666,5.0,82.8
425,David,Martin,2007,MIA,TE,28.0,David Martin,37.05882352941177,23.11764705882353,207.1764705882353,2.3529411764705883,62.14705882352941,0.0,0.0,0.0,0.0,7.0,76.3
426,Jermaine,Gresham,2017,ARI,TE,29.0,Jermaine Gresham,51.74468085106383,30.93617021276596,337.3829787234043,1.680851063829787,59.295744680851065,0.0,0.0,0.0,0.6808510638297872,8.0,77.2
427,Hayden,Hurst,2022,CIN,TE,29.0,Hayden Hurst,52.71428571428572,37.42857142857143,354.3333333333333,4.142857142857143,76.16666666666667,0.0,0.0,0.0,1.8571428571428568,5.0,109.9
428,Lance,Kendricks,2014,STL,TE,26.0,Lance Kendricks,52.26086956521739,35.47826086956522,348.7826086956522,4.0,68.20869565217392,0.0,0.0,0.0,0.3478260869565217,4.0,82.9
429,Marcedes,Lewis,2017,JAX,TE,33.0,Marcedes Lewis,33.111111111111114,18.22222222222222,194.33333333333331,0.5555555555555556,56.25555555555556,0.0,0.0,0.0,0.0,12.0,85.8
430,Ed,Dickson,2017,CAR,TE,30.0,Ed Dickson,21.33333333333333,12.333333333333334,129.66666666666666,1.3333333333333333,56.866666666666674,0.0,0.0,0.0,0.0,8.0,79.7
431,Ben,Utecht,2006,IND,TE,25.0,Ben Utecht,12.0,3.0,59.0,2.0,25.0,0.0,0.0,0.0,0.0,2.0,72.7
432,Antonio,Gates,2017,LAC,TE,37.0,Antonio Gates,90.74358974358974,53.84615384615385,571.1282051282051,6.435897435897436,59.51025641025641,0.0,0.0,0.0,0.717948717948718,15.0,79.6
433,Seth,Devalve,2017,CLE,TE,24.0,Seth Devalve,12.0,10.0,127.0,2.0,83.3,0.0,0.0,0.0,0.0,2.0,76.5
434,Kyle,Rudolph,2013,MIN,TE,24.0,Kyle Rudolph,75.76595744680851,44.38297872340426,415.1276595744681,7.085106382978723,60.09574468085106,0.0,0.0,0.0,0.0,3.0,79.3
435,Eric,Johnson,2006,SFO,TE,30.0,Eric Johnson,117.0,82.0,825.0,2.0,70.1,0.0,0.0,0.0,1.0,4.0,75.2
436,Garrett,Celek,2016,SFO,TE,28.0,Garrett Celek,24.88,16.96,170.04,2.64,71.75200000000001,0.0,0.0,0.0,0.0,5.0,80.0
437,Steve,Heiden,2006,CLE,TE,30.0,Steve Heiden,54.55813953488372,38.46511627906977,366.5348837209302,3.604651162790698,70.18837209302325,0.0,0.0,0.0,0.3023255813953488,8.0,72.9
438,Vernon,Davis,2008,SFO,TE,24.0,Vernon Davis,73.6842105263158,43.578947368421055,444.7894736842105,3.736842105263158,57.62105263157896,0.5263157894736842,1.3157894736842106,0.0,1.0,3.0,77.89999999999998
439,Ricky,Seals-Jones,2018,ARI,TE,23.0,Ricky Seals-Jones,28.0,12.0,201.0,3.0,42.9,0.0,0.0,0.0,0.0,2.0,74.3
440,Andrew,Quarless,2014,GNB,TE,26.0,Andrew Quarless,53.0,32.0,312.0,2.0,60.4,0.0,0.0,0.0,0.0,4.0,79.3
441,David,Njoku,2021,CLE,TE,25.0,David Njoku,26.466666666666665,17.133333333333333,190.06666666666663,1.8666666666666667,63.43333333333333,0.0,0.0,0.0,0.0,5.0,108.0
442,Marcedes,Lewis,2013,JAX,TE,29.0,Marcedes Lewis,79.55319148936171,47.85106382978724,514.468085106383,2.723404255319149,60.6063829787234,0.0,0.0,0.0,0.0,8.0,82.9
443,Donald,Lee,2005,GNB,TE,25.0,Donald Lee,17.0,11.0,110.0,1.0,64.53333333333333,0.0,0.0,0.0,1.3333333333333333,3.0,74.4
444,Randy,McMichael,2009,STL,TE,30.0,Randy McMichael,51.66666666666666,29.666666666666668,332.3333333333333,2.0,56.26666666666667,0.0,0.0,0.0,0.0,8.0,73.2
445,Andrew,Quarless,2013,GNB,TE,25.0,Andrew Quarless,4.0,3.0,36.0,0.0,75.0,0.0,0.0,0.0,0.0,3.0,75.2
446,Greg,Olsen,2018,CAR,TE,33.0,Greg Olsen,86.53333333333333,50.6,661.4,2.066666666666667,53.92666666666667,0.0,0.0,0.0,0.0,12.0,80.1
447,Hayden,Hurst,2019,BAL,TE,26.0,Hayden Hurst,23.0,13.0,163.0,1.0,56.5,1.0,0.0,0.0,0.0,2.0,76.9
448,Nick,Boyle,2019,BAL,TE,26.0,Nick Boyle,37.0,24.595744680851062,209.80851063829783,0.0,66.50851063829788,0.0,0.0,0.0,0.0,5.0,75.1
449,Donald,Lee,2009,GNB,TE,29.0,Donald Lee,54.14893617021277,41.87234042553192,389.8085106382979,5.319148936170213,77.42553191489361,0.0,0.0,0.0,0.3191489361702128,7.0,69.0
450,Anthony,Fasano,2009,MIA,TE,25.0,Anthony Fasano,42.333333333333336,27.33333333333333,350.3333333333333,5.0,65.03333333333335,0.0,0.0,0.0,0.0,4.0,74.9
451,Will,Heller,2009,DET,TE,28.0,Will Heller,14.0,7.6,50.2,1.2,60.02,0.0,0.0,0.0,0.6,7.0,76.6
452,Ben,Utecht,2007,IND,TE,26.0,Ben Utecht,41.285714285714285,27.285714285714285,286.1428571428572,0.5714285714285714,57.0,0.0,0.0,0.0,0.7142857142857143,3.0,73.4
453,Hunter,Henry,2022,NWE,TE,27.0,Hunter Henry,80.25,52.91666666666666,605.9166666666666,7.541666666666667,66.05833333333334,0.0,0.0,0.0,0.0,7.0,103.9
454,Chris,Cooley,2009,WAS,TE,27.0,Chris Cooley,110.66666666666669,77.33333333333333,828.0,3.333333333333333,69.86666666666666,0.0,0.0,0.0,2.333333333333333,6.0,74.2
455,Robert,Royal,2008,BUF,TE,29.0,Robert Royal,38.333333333333336,24.33333333333333,243.0,3.0,63.53333333333333,0.3333333333333333,-3.0,0.0,1.3333333333333333,6.0,70.1
456,Evan,Engram,2021,NYG,TE,27.0,Evan Engram,100.8,59.2,616.6,1.4,59.17999999999999,5.4,22.2,0.8,0.8,5.0,103.0
457,Nick,Vannett,2018,SEA,TE,25.0,Nick Vannett,12.461538461538462,9.923076923076923,102.76923076923076,0.7692307692307693,78.84615384615384,0.0,0.0,0.0,0.0,3.0,73.9
458,Blake,Jarwin,2018,DAL,TE,24.0,Blake Jarwin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,75.7
459,John,Carlson,2013,MIN,TE,29.0,John Carlson,14.0,8.0,43.0,0.0,57.1,0.0,0.0,0.0,0.0,5.0,70.4
460,Jordan,Cameron,2014,CLE,TE,26.0,Jordan Cameron,93.1818181818182,60.90909090909091,697.1363636363636,5.090909090909091,62.13636363636363,0.0,0.0,0.0,0.6818181818181818,4.0,78.4
461,Jeff,Heuerman,2018,DEN,TE,26.0,Jeff Heuerman,19.8,9.0,141.7,1.4,45.9,0.0,0.0,0.0,0.0,3.0,71.1
462,Brent,Celek,2014,PHI,TE,29.0,Brent Celek,62.80851063829788,39.97872340425532,560.0851063829788,4.404255319148936,63.37021276595745,0.0,0.0,0.0,1.0,8.0,70.0
463,Jared,Cook,2016,GNB,TE,29.0,Jared Cook,83.0,43.333333333333336,532.0,1.0,52.16666666666666,0.3333333333333333,0.0,0.0,1.3333333333333333,8.0,71.7
464,Dion,Sims,2016,MIA,TE,25.0,Dion Sims,28.85,20.1,181.95,1.35,70.14500000000001,0.0,0.0,0.0,0.65,4.0,75.6
465,Trey,Burton,2017,PHI,TE,26.0,Trey Burton,40.52173913043478,25.17391304347826,232.0434782608696,0.6521739130434783,66.32608695652173,0.0,0.0,0.0,0.0,4.0,77.8
466,Jared,Cook,2010,TEN,TE,23.0,Jared Cook,15.0,9.0,74.0,0.0,60.0,0.0,0.0,0.0,0.0,2.0,71.1
467,Austin,Seferian-Jenkins,2015,TAM,TE,23.0,Austin Seferian-Jenkins,38.0,21.0,221.0,2.0,55.3,0.0,0.0,0.0,1.0,2.0,78.8
468,John,Carlson,2010,SEA,TE,26.0,John Carlson,82.0,52.333333333333336,591.6666666666666,6.333333333333333,63.86666666666667,0.0,0.0,0.0,0.0,3.0,68.8
469,Dustin,Keller,2012,NYJ,TE,28.0,Dustin Keller,110.0,61.66666666666666,772.3333333333334,5.0,56.0,0.0,0.0,0.0,0.6666666666666666,5.0,71.7
470,Garrett,Celek,2017,SFO,TE,29.0,Garrett Celek,44.372093023255815,26.44186046511628,308.04651162790697,3.0,60.532558139534885,0.0,0.0,0.0,1.4883720930232558,6.0,78.6
471,Antonio,Gates,2018,LAC,TE,38.0,Antonio Gates,64.47826086956522,37.0,386.60869565217394,4.217391304347826,57.48695652173913,0.0,0.0,0.0,0.3043478260869565,16.0,71.3
472,Richard,Rodgers,2016,GNB,TE,24.0,Richard Rodgers,66.66666666666667,45.333333333333336,415.0,6.0,67.7,0.6666666666666666,7.333333333333333,0.0,0.0,3.0,69.1
473,Jeff,King,2011,ARI,TE,28.0,Jeff King,32.333333333333336,21.0,147.33333333333334,2.333333333333333,64.86666666666666,0.0,0.0,0.0,0.3333333333333333,6.0,72.1
474,Irv,Smith,2020,MIN,TE,22.0,Irv Smith Jr.,47.0,36.0,311.0,2.0,76.6,0.0,0.0,0.0,1.0,2.0,99.0
475,Billy,Miller,2007,NOR,TE,30.0,Billy Miller,19.26086956521739,12.173913043478262,112.17391304347828,0.0,55.30434782608695,0.0,0.0,0.0,0.8695652173913043,8.0,71.8
476,Vernon,Davis,2018,WAS,TE,34.0,Vernon Davis,65.66666666666667,43.333333333333336,626.3333333333334,2.6666666666666665,66.39999999999999,0.0,0.0,0.0,1.3333333333333333,13.0,73.7
477,Luke,Willson,2014,SEA,TE,24.0,Luke Willson,28.0,20.0,272.0,1.0,71.4,0.0,0.0,0.0,0.0,2.0,76.2
478,Mike,Gesicki,2022,MIA,TE,26.0,Mike Gesicki,103.73469387755102,66.87755102040816,756.4285714285714,3.224489795918368,64.34285714285714,0.0,0.0,0.0,0.0,5.0,98.2
479,Mychal,Rivera,2015,OAK,TE,25.0,Mychal Rivera,86.0,51.333333333333336,491.6666666666667,4.0,60.16666666666666,0.0,0.0,0.0,2.0,3.0,66.0
480,Jermichael,Finley,2013,GNB,TE,26.0,Jermichael Finley,88.66666666666667,59.0,700.3333333333334,4.0,66.66666666666667,0.0,0.0,0.0,0.6666666666666666,6.0,73.0
481,Leonard,Pope,2007,ARI,TE,24.0,Leonard Pope,23.0,16.0,161.0,0.0,69.6,0.0,0.0,0.0,0.0,2.0,74.8
482,Austin,Hooper,2022,TEN,TE,27.0,Austin Hooper,63.6,40.31111111111111,371.0,3.2888888888888888,63.28222222222222,0.0,0.0,0.0,0.0,7.0,97.4
483,Dan,Arnold,2020,ARI,TE,25.0,Dan Arnold,16.5,10.0,138.5,1.5,60.15,0.0,0.0,0.0,0.5,3.0,97.0
484,Will,Dissly,2019,SEA,TE,23.0,Will Dissly,14.0,8.0,156.0,2.0,57.1,0.0,0.0,0.0,0.0,2.0,73.9
485,Dan,Campbell,2006,DET,TE,30.0,Dan Campbell,6.571428571428571,2.914285714285714,23.314285714285717,0.9142857142857144,47.794285714285714,0.0,0.0,0.0,0.0,8.0,75.8
486,Logan,Paulsen,2013,WAS,TE,26.0,Logan Paulsen,31.666666666666668,20.33333333333333,251.33333333333331,0.6666666666666666,63.16666666666666,0.0,0.0,0.0,0.0,4.0,68.7
487,Anthony,Fasano,2014,KAN,TE,30.0,Anthony Fasano,49.94117647058823,31.47058823529412,262.11764705882354,3.941176470588236,64.8529411764706,0.0,0.0,0.0,0.0,9.0,71.6
488,Quinn,Sypniewski,2007,BAL,TE,25.0,Quinn Sypniewski,2.0,2.0,15.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,62.6
489,Courtney,Anderson,2005,OAK,TE,25.0,Courtney Anderson,21.0,13.0,175.0,1.0,61.900000000000006,0.0,0.0,0.0,0.0,2.0,72.3
490,Scott,Chandler,2015,NWE,TE,30.0,Scott Chandler,73.66666666666667,49.0,549.6666666666666,2.6666666666666665,66.53333333333333,0.0,0.0,0.0,0.3333333333333333,7.0,72.9
491,Levine,Toilolo,2014,ATL,TE,23.0,Levine Toilolo,15.0,11.0,55.0,2.0,73.3,0.0,0.0,0.0,0.0,2.0,64.8
492,Marcus,Pollard,2007,SEA,TE,35.0,Marcus Pollard,38.56521739130435,23.82608695652174,244.69565217391303,1.0434782608695652,66.28695652173913,0.0,0.0,0.0,0.3478260869565217,13.0,67.3
493,Dante,Rosario,2009,CAR,TE,25.0,Dante Rosario,23.0,14.0,175.33333333333334,1.3333333333333333,67.3,0.0,0.0,0.0,0.0,3.0,69.3
494,David,Martin,2005,GNB,TE,26.0,David Martin,14.352941176470589,8.764705882352942,83.76470588235294,0.9411764705882352,58.07647058823529,0.0,0.0,0.0,0.0,5.0,67.4
495,Doug,Jolley,2005,NYJ,TE,26.0,Doug Jolley,49.91489361702128,28.27659574468085,292.8936170212766,1.680851063829787,56.65106382978723,0.0,0.0,0.0,0.0,4.0,65.4
496,Sean,McGrath,2013,KAN,TE,26.0,Sean McGrath,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,68.2
497,David,Thomas,2010,NOR,TE,27.0,David Thomas,37.66666666666666,26.33333333333333,268.3333333333333,0.6666666666666666,66.23333333333333,0.0,0.0,0.0,0.0,5.0,63.9
