,First,Last,Year,Tm,Pos,Age,Player,Targets,Receptions,RecYards,RecTD,Ctch%,RushAtt,RushYards,RushTD,Fumbles,Experience,FantasyPoints
1164,Deion,Branch,2008,SEA,WR,29.0,Deion Branch,91.22222222222224,50.55555555555556,685.8888888888889,4.0,55.61666666666667,1.5555555555555556,11.666666666666666,0.0,0.0,7.0,95.2
1165,Quincy,Enunwa,2018,NYJ,WR,26.0,Quincy Enunwa,105.0,58.0,857.0,4.0,55.2,1.0,12.0,0.0,0.0,4.0,86.9
1166,Taywan,Taylor,2018,TEN,WR,23.0,Taywan Taylor,28.0,16.0,231.0,1.0,57.1,8.0,43.0,0.0,0.0,2.0,87.6
1167,Mohamed,Sanu,2015,CIN,WR,26.0,Mohamed Sanu,91.0,53.0,678.3333333333334,4.0,58.4,6.0,39.333333333333336,0.0,0.3333333333333333,4.0,91.5
1168,Malcom,Floyd,2008,SDG,WR,27.0,Malcom Floyd,22.5,11.0,153.5,1.5,50.35,0.0,0.0,0.0,0.0,4.0,97.5
1169,Randall,Cobb,2018,GNB,WR,28.0,Randall Cobb,89.5813953488372,64.18604651162791,640.0,4.0,71.6093023255814,9.30232558139535,21.837209302325583,0.0,1.0,8.0,86.3
1170,Bobby,Wade,2006,TEN,WR,25.0,Bobby Wade,50.81818181818182,24.181818181818183,251.27272727272728,0.0,47.9,5.0,28.272727272727277,0.0,7.090909090909091,4.0,91.1
1171,Josh,Reynolds,2020,LAR,WR,25.0,Josh Reynolds,46.333333333333336,23.666666666666668,351.3333333333333,2.333333333333333,50.76666666666667,4.0,18.0,0.0,0.0,4.0,124.0
1172,Preston,Parker,2014,NYG,WR,27.0,Preston Parker,2.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,4.0,87.8
1173,Justin,Hunter,2014,TEN,WR,23.0,Justin Hunter,42.0,18.0,354.0,4.0,42.9,0.0,0.0,0.0,0.0,2.0,95.8
1174,Chris,Givens,2013,STL,WR,24.0,Chris Givens,80.0,42.0,698.0,3.0,52.5,3.0,12.0,0.0,0.0,2.0,89.7
1175,Andre,Caldwell,2011,CIN,WR,26.0,Andre Caldwell,51.95652173913044,34.04347826086956,375.2608695652174,1.0434782608695652,66.27826086956522,1.6956521739130437,6.3478260869565215,0.0,2.0434782608695654,4.0,86.7
1176,Russell,Gage,2022,TAM,WR,26.0,Russell Gage,99.45454545454544,68.18181818181819,775.8181818181819,4.0,68.7090909090909,0.7272727272727273,3.272727272727273,0.0,1.2727272727272727,5.0,123.6
1177,Adam,Humphries,2019,TEN,WR,26.0,Adam Humphries,97.66666666666669,71.0,754.3333333333334,3.6666666666666665,72.76666666666667,1.6666666666666667,9.333333333333334,0.0,1.6666666666666667,5.0,86.5
1178,Chris,Conley,2018,KAN,WR,26.0,Chris Conley,48.61538461538461,31.307692307692307,393.46153846153845,0.0,65.72307692307692,0.0,0.0,0.0,0.6153846153846154,4.0,91.4
1179,Dorial,Green-Beckham,2016,PHI,WR,23.0,Dorial Green-Beckham,67.0,32.0,549.0,4.0,47.8,0.0,0.0,0.0,0.0,2.0,87.2
1180,Kelley,Washington,2009,BAL,WR,30.0,Kelley Washington,1.1764705882352942,0.5882352941176471,1.7647058823529411,0.0,29.41176470588235,0.0,0.0,0.0,0.0,7.0,89.19999999999996
1181,David,Martin,2008,MIA,WR,29.0,David Martin,46.97560975609756,30.51219512195122,274.8292682926829,2.0,64.44634146341464,0.0,0.0,0.0,0.0,8.0,92.0
1182,John,Ross,2019,CIN,WR,25.0,John Ross,52.206896551724135,18.82758620689655,188.27586206896552,6.275862068965517,32.45517241379311,3.689655172413793,9.310344827586206,0.0,0.1034482758620689,3.0,95.0
1183,Albert,Wilson,2018,MIA,WR,26.0,Albert Wilson,57.80952380952381,37.80952380952381,449.2380952380952,2.619047619047619,65.07142857142857,2.619047619047619,22.761904761904763,0.3809523809523809,0.0,5.0,96.78
1184,Brandon,Gibson,2011,STL,WR,24.0,Brandon Gibson,85.21052631578948,48.0,548.421052631579,1.736842105263158,55.85789473684211,2.210526315789474,20.63157894736842,0.0,0.5263157894736842,3.0,86.69999999999996
1185,Harry,Douglas,2015,TEN,WR,31.0,Harry Douglas,97.2,64.6,760.4,2.0,67.1,0.0,0.0,0.0,1.2,7.0,86.5
1186,JJ,Nelson,2017,ARI,WR,25.0,JJ Nelson,61.39024390243903,27.82926829268293,495.8292682926829,4.926829268292683,44.50487804878049,3.1951219512195124,60.73170731707317,0.7317073170731707,1.0,3.0,93.5
1187,Marquez,Valdes-Scantling,2022,KAN,WR,27.0,Marquez Valdes-Scantling,58.36842105263158,28.94736842105263,539.4736842105264,4.2631578947368425,49.44736842105263,1.6842105263157894,5.473684210526316,0.0,0.4210526315789473,5.0,122.4
1188,Scottie,Vines,2005,DET,WR,26.0,Scottie Vines,9.0,3.0,51.0,0.0,33.3,0.0,0.0,0.0,0.0,2.0,82.4
1189,Josh,Reed,2006,BUF,WR,26.0,Josh Reed,48.36363636363637,27.63636363636364,368.27272727272725,1.4545454545454546,56.03636363636363,1.2727272727272727,-2.4545454545454546,0.0,0.0,5.0,88.3
1190,Jeb,Putzier,2005,DEN,WR,26.0,Jeb Putzier,48.55555555555556,32.44444444444444,512.2222222222222,1.7777777777777777,68.17777777777778,0.0,0.0,0.0,0.0,4.0,85.1
1191,Nelson,Agholor,2016,PHI,WR,23.0,Nelson Agholor,44.0,23.0,283.0,1.0,52.3,0.0,0.0,0.0,1.0,2.0,85.9
1192,Harry,Douglas,2012,ATL,WR,28.0,Harry Douglas,59.0,33.333333333333336,430.0,1.0,55.76666666666667,1.3333333333333333,0.3333333333333333,0.0,0.0,4.0,83.9
1193,Drew,Bennett,2007,STL,WR,29.0,Drew Bennett,101.17777777777778,49.46666666666667,737.2888888888889,3.2888888888888888,48.72,0.2888888888888888,0.8666666666666667,0.0,1.4222222222222225,7.0,88.5
1194,Mark,Bradley,2008,CHI,WR,26.0,Mark Bradley,18.5,8.0,123.75,1.5,41.7,0.0,0.0,0.0,0.0,4.0,121.48
1195,Arrelious,Benn,2011,TAM,WR,23.0,Arrelious Benn,38.0,25.0,395.0,2.0,65.8,6.0,35.0,0.0,1.0,2.0,91.4
1196,Demaryius,Thomas,2019,NYJ,WR,32.0,Demaryius Thomas,106.7391304347826,67.34782608695652,771.6086956521739,5.0,63.86521739130435,0.0,0.0,0.0,0.3478260869565217,10.0,85.3
1197,Devery,Henderson,2010,NOR,WR,28.0,Devery Henderson,74.0,44.66666666666666,800.3333333333334,2.333333333333333,59.96666666666667,4.0,19.666666666666668,0.0,0.3333333333333333,7.0,87.2
1198,Antonio,Brown,2021,TAM,WR,33.0,Antonio Brown,58.8235294117647,42.588235294117645,457.88235294117646,3.823529411764706,71.27058823529411,1.9411764705882355,-1.588235294117647,0.0,0.0,12.0,121.0
1199,Rashard,Higgins,2020,CLE,WR,26.0,Rashard Higgins,27.545454545454547,17.78787878787879,258.6666666666667,2.1818181818181817,51.054545454545455,0.0,0.0,0.0,0.7878787878787878,5.0,121.0
1200,Braxton,Berrios,2021,NYJ,WR,26.0,Braxton Berrios,41.0,26.666666666666668,301.0,2.0,60.26666666666667,2.0,19.33333333333333,0.0,0.3333333333333333,3.0,121.0
1201,Dexter,McCluster,2015,TEN,WR,26.0,Dexter McCluster,52.395348837209305,35.41860465116279,306.5348837209302,1.3488372093023255,69.3046511627907,28.837209302325583,87.04651162790698,0.0,1.3488372093023255,6.0,89.7
1202,Josh,Reed,2005,BUF,WR,25.0,Josh Reed,63.2,32.8,327.0,0.8,48.96,2.4,14.6,0.0,0.4,4.0,88.60000000000002
1203,Tavon,Austin,2014,STL,WR,24.0,Tavon Austin,69.0,40.0,418.0,4.0,58.0,9.0,151.0,1.0,4.0,2.0,89.6
1204,D.J.,Hackett,2007,SEA,WR,26.0,D.J. Hackett,58.707317073170735,39.609756097560975,543.4146341463414,3.365853658536585,67.21707317073171,0.0,0.0,0.0,0.0,3.0,88.4
1205,Roscoe,Parrish,2010,BUF,WR,28.0,Roscoe Parrish,19.7027027027027,10.37837837837838,103.56756756756756,0.3513513513513513,51.15945945945946,2.0,5.756756756756757,0.0,3.945945945945946,6.0,87.3
1206,Marcus,Robinson,2006,MIN,WR,31.0,Marcus Robinson,64.65217391304348,36.56521739130435,564.3913043478261,6.043478260869565,56.17391304347826,0.0,0.0,0.0,0.3478260869565217,9.0,91.1
